Zeit;Kanal A
(ms);(mV)

-15.15833263;-2.44525100
-15.15333263;-3.19758800
-15.14833263;-2.25701300
-15.14333263;-2.63348900
-15.13833263;-3.00935000
-15.13333263;-2.63348900
-15.12833263;-3.00935000
-15.12333263;-3.00935000
-15.11833263;-2.25701300
-15.11333263;-4.70226400
-15.10833264;-2.63348900
-15.10333264;-3.00935000
-15.09833264;-3.00935000
-15.09333264;-3.00935000
-15.08833264;-2.82111200
-15.08333264;-2.63348900
-15.07833264;-2.82111200
-15.07333264;-3.00935000
-15.06833264;-3.57345000
-15.06333264;-2.82111200
-15.05833264;-2.44525100
-15.05333264;-3.19758800
-15.04833264;-3.00935000
-15.04333264;-2.63348900
-15.03833264;-3.19758800
-15.03333264;-3.57345000
-15.02833264;-2.82111200
-15.02333264;-3.00935000
-15.01833264;-4.13816400
-15.01333264;-2.25701300
-15.00833264;-3.19758800
-15.00333264;-3.19758800
-14.99833264;-3.19758800
-14.99333264;-3.19758800
-14.98833264;-2.63348900
-14.98333264;-3.00935000
-14.97833264;-2.82111200
-14.97333264;-3.00935000
-14.96833264;-2.63348900
-14.96333264;-2.63348900
-14.95833264;-3.00935000
-14.95333264;-2.63348900
-14.94833264;-3.38582700
-14.94333264;-3.19758800
-14.93833264;-3.38582700
-14.93333264;-3.38582700
-14.92833264;-3.76168800
-14.92333264;-3.76168800
-14.91833264;-3.19758800
-14.91333264;-4.51402500
-14.90833264;-3.76168800
-14.90333264;-3.19758800
-14.89833264;-3.00935000
-14.89333264;-3.19758800
-14.88833264;-3.19758800
-14.88333264;-2.63348900
-14.87833264;-3.19758800
-14.87333264;-2.82111200
-14.86833264;-3.19758800
-14.86333264;-3.19758800
-14.85833264;-3.00935000
-14.85333264;-3.19758800
-14.84833264;-3.38582700
-14.84333264;-3.00935000
-14.83833264;-3.57345000
-14.83333264;-3.00935000
-14.82833264;-3.57345000
-14.82333264;-3.19758800
-14.81833264;-3.19758800
-14.81333264;-3.57345000
-14.80833264;-3.38582700
-14.80333264;-3.57345000
-14.79833264;-3.38582700
-14.79333264;-2.25701300
-14.78833264;-3.57345000
-14.78333264;-3.57345000
-14.77833264;-3.00935000
-14.77333264;-3.19758800
-14.76833264;-3.76168800
-14.76333264;-2.44525100
-14.75833264;-3.57345000
-14.75333264;-3.00935000
-14.74833264;-3.19758800
-14.74333264;-3.38582700
-14.73833264;-3.19758800
-14.73333264;-3.19758800
-14.72833264;-3.19758800
-14.72333264;-3.38582700
-14.71833264;-3.38582700
-14.71333265;-3.00935000
-14.70833265;-2.82111200
-14.70333265;-3.00935000
-14.69833265;-2.63348900
-14.69333265;-2.82111200
-14.68833265;-3.00935000
-14.68333265;-3.00935000
-14.67833265;-3.00935000
-14.67333265;-2.82111200
-14.66833265;-2.63348900
-14.66333265;-2.25701300
-14.65833265;-3.76168800
-14.65333265;-2.44525100
-14.64833265;-2.63348900
-14.64333265;-3.19758800
-14.63833265;-3.19758800
-14.63333265;-3.94992600
-14.62833265;-2.25701300
-14.62333265;-2.44525100
-14.61833265;-3.76168800
-14.61333265;-2.44525100
-14.60833265;-2.82111200
-14.60333265;-3.19758800
-14.59833265;-2.63348900
-14.59333265;-2.06877400
-14.58833265;-2.82111200
-14.58333265;-2.25701300
-14.57833265;-2.06877400
-14.57333265;-1.69291300
-14.56833265;-2.82111200
-14.56333265;-2.06877400
-14.55833265;-2.25701300
-14.55333265;-2.63348900
-14.54833265;-1.88053600
-14.54333265;-2.25701300
-14.53833265;-2.06877400
-14.53333265;-2.06877400
-14.52833265;-2.06877400
-14.52333265;-2.25701300
-14.51833265;-2.25701300
-14.51333265;-2.06877400
-14.50833265;-2.25701300
-14.50333265;-2.06877400
-14.49833265;-2.06877400
-14.49333265;-1.69291300
-14.48833265;-1.69291300
-14.48333265;-2.25701300
-14.47833265;-1.12819900
-14.47333265;-2.06877400
-14.46833265;-1.69291300
-14.46333265;-2.06877400
-14.45833265;-1.88053600
-14.45333265;-2.06877400
-14.44833265;-1.69291300
-14.44333265;-1.69291300
-14.43833265;-1.31643700
-14.43333265;-1.88053600
-14.42833265;-1.88053600
-14.42333265;-1.69291300
-14.41833265;-1.12819900
-14.41333265;-1.50467500
-14.40833265;-1.50467500
-14.40333265;-1.69291300
-14.39833265;-1.12819900
-14.39333265;-1.69291300
-14.38833265;-1.50467500
-14.38333265;-1.31643700
-14.37833265;-0.75233760
-14.37333265;-1.31643700
-14.36833265;-0.93996060
-14.36333265;-0.75233760
-14.35833265;-0.75233760
-14.35333265;-1.12819900
-14.34833265;-0.75233760
-14.34333265;-0.56409940
-14.33833265;-0.75233760
-14.33333265;-0.18762300
-14.32833265;-0.37586120
-14.32333265;-0.37586120
-14.31833266;-0.75233760
-14.31333266;-0.37586120
-14.30833266;-0.56409940
-14.30333266;0.18762300
-14.29833266;0.93996060
-14.29333266;0.00000000
-14.28833266;0.56409940
-14.28333266;0.18762300
-14.27833266;0.37586120
-14.27333266;0.56409940
-14.26833266;0.93996060
-14.26333266;1.12819900
-14.25833266;0.75233760
-14.25333266;1.12819900
-14.24833266;1.88053600
-14.24333266;1.69291300
-14.23833266;1.50467500
-14.23333266;1.69291300
-14.22833266;2.63348900
-14.22333266;2.82111200
-14.21833266;3.00935000
-14.21333266;3.38582700
-14.20833266;3.57345000
-14.20333266;3.76168800
-14.19833266;3.94992600
-14.19333266;4.89050100
-14.18833266;5.64283900
-14.18333266;4.32640200
-14.17833266;5.64283900
-14.17333266;5.64283900
-14.16833266;5.83107800
-14.16333266;5.64283900
-14.15833266;5.64283900
-14.15333266;5.26697800
-14.14833266;4.89050100
-14.14333266;4.70226400
-14.13833266;3.76168800
-14.13333266;3.00935000
-14.12833266;3.00935000
-14.12333266;2.06877400
-14.11833266;1.88053600
-14.11333266;0.93996060
-14.10833266;0.75233760
-14.10333266;0.93996060
-14.09833266;0.56409940
-14.09333266;0.93996060
-14.08833266;1.50467500
-14.08333266;1.12819900
-14.07833266;1.50467500
-14.07333266;1.12819900
-14.06833266;2.06877400
-14.06333266;2.63348900
-14.05833266;2.44525100
-14.05333266;2.44525100
-14.04833266;2.82111200
-14.04333266;2.63348900
-14.03833266;2.82111200
-14.03333266;1.50467500
-14.02833266;3.00935000
-14.02333266;1.50467500
-14.01833266;1.31643700
-14.01333266;1.12819900
-14.00833266;1.12819900
-14.00333266;2.25701300
-13.99833266;1.50467500
-13.99333266;2.06877400
-13.98833266;2.82111200
-13.98333266;2.82111200
-13.97833266;3.19758800
-13.97333266;3.76168800
-13.96833266;3.57345000
-13.96333266;4.51402500
-13.95833266;4.70226400
-13.95333266;5.26697800
-13.94833266;4.32640200
-13.94333266;5.07874000
-13.93833266;3.57345000
-13.93333266;4.32640200
-13.92833266;3.94992600
-13.92333267;3.38582700
-13.91833267;3.38582700
-13.91333267;2.82111200
-13.90833267;2.44525100
-13.90333267;1.69291300
-13.89833267;2.06877400
-13.89333267;0.93996060
-13.88833267;2.06877400
-13.88333267;1.88053600
-13.87833267;1.88053600
-13.87333267;2.06877400
-13.86833267;2.06877400
-13.86333267;2.44525100
-13.85833267;2.82111200
-13.85333267;2.44525100
-13.84833267;2.44525100
-13.84333267;1.88053600
-13.83833267;2.06877400
-13.83333267;1.31643700
-13.82833267;0.93996060
-13.82333267;1.69291300
-13.81833267;1.12819900
-13.81333267;0.93996060
-13.80833267;0.56409940
-13.80333267;0.18762300
-13.79833267;0.18762300
-13.79333267;-0.75233760
-13.78833267;-0.75233760
-13.78333267;-0.75233760
-13.77833267;-0.75233760
-13.77333267;-0.56409940
-13.76833267;0.00000000
-13.76333267;0.00000000
-13.75833267;0.00000000
-13.75333267;0.00000000
-13.74833267;0.56409940
-13.74333267;1.50467500
-13.73833267;1.12819900
-13.73333267;0.93996060
-13.72833267;1.12819900
-13.72333267;1.69291300
-13.71833267;2.06877400
-13.71333267;1.50467500
-13.70833267;1.88053600
-13.70333267;1.69291300
-13.69833267;1.12819900
-13.69333267;1.12819900
-13.68833267;1.31643700
-13.68333267;0.37586120
-13.67833267;0.75233760
-13.67333267;0.93996060
-13.66833267;0.75233760
-13.66333267;0.37586120
-13.65833267;0.56409940
-13.65333267;0.93996060
-13.64833267;0.56409940
-13.64333267;0.56409940
-13.63833267;0.56409940
-13.63333267;0.56409940
-13.62833267;0.56409940
-13.62333267;0.93996060
-13.61833267;1.12819900
-13.61333267;0.93996060
-13.60833267;0.56409940
-13.60333267;1.31643700
-13.59833267;-0.18762300
-13.59333267;0.00000000
-13.58833267;-0.37586120
-13.58333267;0.37586120
-13.57833267;0.56409940
-13.57333267;-0.56409940
-13.56833267;0.00000000
-13.56333267;0.18762300
-13.55833267;-0.93996060
-13.55333267;0.18762300
-13.54833267;0.93996060
-13.54333267;0.75233760
-13.53833267;0.56409940
-13.53333267;0.75233760
-13.52833268;0.56409940
-13.52333268;1.12819900
-13.51833268;1.12819900
-13.51333268;0.56409940
-13.50833268;0.75233760
-13.50333268;0.75233760
-13.49833268;0.18762300
-13.49333268;0.56409940
-13.48833268;0.18762300
-13.48333268;0.56409940
-13.47833268;0.18762300
-13.47333268;0.37586120
-13.46833268;0.56409940
-13.46333268;0.75233760
-13.45833268;0.37586120
-13.45333268;0.56409940
-13.44833268;0.18762300
-13.44333268;0.93996060
-13.43833268;0.93996060
-13.43333268;1.88053600
-13.42833268;1.50467500
-13.42333268;0.93996060
-13.41833268;-0.18762300
-13.41333268;0.93996060
-13.40833268;1.31643700
-13.40333268;1.12819900
-13.39833268;0.93996060
-13.39333268;1.12819900
-13.38833268;1.50467500
-13.38333268;1.69291300
-13.37833268;1.69291300
-13.37333268;1.50467500
-13.36833268;1.31643700
-13.36333268;1.88053600
-13.35833268;1.50467500
-13.35333268;2.06877400
-13.34833268;1.12819900
-13.34333268;1.12819900
-13.33833268;1.88053600
-13.33333268;1.31643700
-13.32833268;1.88053600
-13.32333268;1.50467500
-13.31833268;1.88053600
-13.31333268;1.12819900
-13.30833268;1.69291300
-13.30333268;2.06877400
-13.29833268;1.50467500
-13.29333268;1.12819900
-13.28833268;0.37586120
-13.28333268;2.06877400
-13.27833268;1.31643700
-13.27333268;2.06877400
-13.26833268;1.69291300
-13.26333268;1.88053600
-13.25833268;2.25701300
-13.25333268;2.06877400
-13.24833268;2.06877400
-13.24333268;2.82111200
-13.23833268;3.19758800
-13.23333268;2.25701300
-13.22833268;2.82111200
-13.22333268;3.00935000
-13.21833268;1.69291300
-13.21333268;2.06877400
-13.20833268;0.93996060
-13.20333268;2.44525100
-13.19833268;2.82111200
-13.19333268;3.00935000
-13.18833268;3.76168800
-13.18333268;3.00935000
-13.17833268;3.76168800
-13.17333268;3.94992600
-13.16833268;3.38582700
-13.16333268;3.76168800
-13.15833268;3.76168800
-13.15333268;3.76168800
-13.14833268;3.38582700
-13.14333268;3.94992600
-13.13833268;4.13816400
-13.13333269;4.70226400
-13.12833269;3.57345000
-13.12333269;4.32640200
-13.11833269;4.70226400
-13.11333269;4.32640200
-13.10833269;4.32640200
-13.10333269;4.70226400
-13.09833269;4.51402500
-13.09333269;4.70226400
-13.08833269;5.26697800
-13.08333269;4.70226400
-13.07833269;4.13816400
-13.07333269;4.89050100
-13.06833269;3.94992600
-13.06333269;4.32640200
-13.05833269;3.76168800
-13.05333269;3.94992600
-13.04833269;3.76168800
-13.04333269;3.19758800
-13.03833269;2.82111200
-13.03333269;3.00935000
-13.02833269;3.19758800
-13.02333269;2.44525100
-13.01833269;3.76168800
-13.01333269;2.06877400
-13.00833269;1.50467500
-13.00333269;0.93996060
-12.99833269;1.12819900
-12.99333269;0.93996060
-12.98833269;0.56409940
-12.98333269;1.12819900
-12.97833269;0.75233760
-12.97333269;1.88053600
-12.96833269;1.12819900
-12.96333269;1.88053600
-12.95833269;2.25701300
-12.95333269;1.88053600
-12.94833269;2.25701300
-12.94333269;2.44525100
-12.93833269;2.44525100
-12.93333269;3.00935000
-12.92833269;2.82111200
-12.92333269;2.82111200
-12.91833269;3.00935000
-12.91333269;2.82111200
-12.90833269;2.63348900
-12.90333269;3.19758800
-12.89833269;3.38582700
-12.89333269;3.00935000
-12.88833269;3.19758800
-12.88333269;3.00935000
-12.87833269;3.38582700
-12.87333269;3.38582700
-12.86833269;3.38582700
-12.86333269;3.76168800
-12.85833269;3.94992600
-12.85333269;3.38582700
-12.84833269;3.19758800
-12.84333269;3.19758800
-12.83833269;3.00935000
-12.83333269;3.00935000
-12.82833269;2.82111200
-12.82333269;2.63348900
-12.81833269;0.00000000
-12.81333269;1.12819900
-12.80833269;1.31643700
-12.80333269;0.56409940
-12.79833269;0.56409940
-12.79333269;0.18762300
-12.78833269;0.00000000
-12.78333269;-0.18762300
-12.77833269;-0.37586120
-12.77333269;-0.37586120
-12.76833269;-0.75233760
-12.76333269;-1.12819900
-12.75833269;-0.56409940
-12.75333269;-1.12819900
-12.74833269;-0.75233760
-12.74333269;-0.37586120
-12.73833269;-0.75233760
-12.73333270;-0.75233760
-12.72833270;-0.56409940
-12.72333270;-0.75233760
-12.71833270;-1.31643700
-12.71333270;-0.37586120
-12.70833270;-1.12819900
-12.70333270;-0.75233760
-12.69833270;-0.93996060
-12.69333270;-2.25701300
-12.68833270;-0.93996060
-12.68333270;-2.06877400
-12.67833270;-1.31643700
-12.67333270;-0.75233760
-12.66833270;-1.31643700
-12.66333270;-1.50467500
-12.65833270;-1.12819900
-12.65333270;-1.12819900
-12.64833270;-1.50467500
-12.64333270;-0.93996060
-12.63833270;-1.12819900
-12.63333270;-0.75233760
-12.62833270;-0.18762300
-12.62333270;-0.18762300
-12.61833270;-0.37586120
-12.61333270;-0.37586120
-12.60833270;-0.75233760
-12.60333270;-2.25701300
-12.59833270;-2.25701300
-12.59333270;-1.69291300
-12.58833270;-2.06877400
-12.58333270;-1.88053600
-12.57833270;-2.25701300
-12.57333270;-2.25701300
-12.56833270;-2.63348900
-12.56333270;-2.06877400
-12.55833270;-2.63348900
-12.55333270;-2.63348900
-12.54833270;-1.12819900
-12.54333270;-2.25701300
-12.53833270;-2.06877400
-12.53333270;-2.82111200
-12.52833270;-2.06877400
-12.52333270;-2.44525100
-12.51833270;-2.44525100
-12.51333270;-2.63348900
-12.50833270;-2.25701300
-12.50333270;-2.25701300
-12.49833270;-2.63348900
-12.49333270;-2.63348900
-12.48833270;-2.82111200
-12.48333270;-2.63348900
-12.47833270;-2.25701300
-12.47333270;-2.44525100
-12.46833270;-2.82111200
-12.46333270;-2.25701300
-12.45833270;-2.82111200
-12.45333270;-2.06877400
-12.44833270;-2.44525100
-12.44333270;-2.06877400
-12.43833270;-2.63348900
-12.43333270;-2.06877400
-12.42833270;-1.88053600
-12.42333270;-2.44525100
-12.41833270;-2.44525100
-12.41333270;-2.06877400
-12.40833270;-2.06877400
-12.40333270;-2.06877400
-12.39833270;-2.06877400
-12.39333270;-3.19758800
-12.38833270;-2.25701300
-12.38333270;-3.00935000
-12.37833270;-3.19758800
-12.37333270;-2.63348900
-12.36833270;-2.82111200
-12.36333270;-2.82111200
-12.35833270;-3.19758800
-12.35333270;-3.00935000
-12.34833270;-3.00935000
-12.34333270;-3.19758800
-12.33833271;-2.82111200
-12.33333271;-2.82111200
-12.32833271;-2.44525100
-12.32333271;-2.82111200
-12.31833271;-2.25701300
-12.31333271;-3.00935000
-12.30833271;-2.63348900
-12.30333271;-2.63348900
-12.29833271;-3.38582700
-12.29333271;-2.82111200
-12.28833271;-3.00935000
-12.28333271;-2.63348900
-12.27833271;-3.94992600
-12.27333271;-2.82111200
-12.26833271;-2.82111200
-12.26333271;-3.19758800
-12.25833271;-3.00935000
-12.25333271;-2.82111200
-12.24833271;-3.00935000
-12.24333271;-3.00935000
-12.23833271;-2.63348900
-12.23333271;-3.38582700
-12.22833271;-2.25701300
-12.22333271;-3.00935000
-12.21833271;-2.44525100
-12.21333271;-3.00935000
-12.20833271;-2.82111200
-12.20333271;-4.13816400
-12.19833271;-3.00935000
-12.19333271;-1.31643700
-12.18833271;-3.00935000
-12.18333271;-3.76168800
-12.17833271;-3.38582700
-12.17333271;-3.38582700
-12.16833271;-3.57345000
-12.16333271;-3.19758800
-12.15833271;-3.00935000
-12.15333271;-3.00935000
-12.14833271;-2.82111200
-12.14333271;-3.00935000
-12.13833271;-3.19758800
-12.13333271;-3.57345000
-12.12833271;-2.63348900
-12.12333271;-5.07874000
-12.11833271;-2.82111200
-12.11333271;-2.63348900
-12.10833271;-3.00935000
-12.10333271;-3.19758800
-12.09833271;-3.00935000
-12.09333271;-3.38582700
-12.08833271;-3.00935000
-12.08333271;-3.19758800
-12.07833271;-3.00935000
-12.07333271;-3.00935000
-12.06833271;-3.76168800
-12.06333271;-3.57345000
-12.05833271;-3.19758800
-12.05333271;-3.38582700
-12.04833271;-3.00935000
-12.04333271;-2.82111200
-12.03833271;-3.19758800
-12.03333271;-3.38582700
-12.02833271;-3.00935000
-12.02333271;-3.38582700
-12.01833271;-3.94992600
-12.01333271;-2.82111200
-12.00833271;-2.63348900
-12.00333271;-2.82111200
-11.99833271;-3.57345000
-11.99333271;-3.57345000
-11.98833271;-2.25701300
-11.98333271;-4.51402500
-11.97833271;-4.13816400
-11.97333271;-3.94992600
-11.96833271;-3.57345000
-11.96333271;-3.76168800
-11.95833271;-3.76168800
-11.95333271;-3.57345000
-11.94833271;-3.00935000
-11.94333272;-3.00935000
-11.93833272;-3.57345000
-11.93333272;-3.00935000
-11.92833272;-3.94992600
-11.92333272;-2.63348900
-11.91833272;-3.57345000
-11.91333272;-3.00935000
-11.90833272;-3.00935000
-11.90333272;-2.82111200
-11.89833272;-2.82111200
-11.89333272;-2.63348900
-11.88833272;-2.82111200
-11.88333272;-2.63348900
-11.87833272;-3.19758800
-11.87333272;-3.19758800
-11.86833272;-3.19758800
-11.86333272;-3.00935000
-11.85833272;-3.19758800
-11.85333272;-3.19758800
-11.84833272;-3.00935000
-11.84333272;-3.00935000
-11.83833272;-3.00935000
-11.83333272;-2.82111200
-11.82833272;-3.57345000
-11.82333272;-2.63348900
-11.81833272;-2.63348900
-11.81333272;-2.44525100
-11.80833272;-2.25701300
-11.80333272;-1.69291300
-11.79833272;-2.25701300
-11.79333272;-2.63348900
-11.78833272;-2.44525100
-11.78333272;-2.06877400
-11.77833272;-3.19758800
-11.77333272;-2.44525100
-11.76833272;-2.63348900
-11.76333272;-2.25701300
-11.75833272;-2.25701300
-11.75333272;-3.00935000
-11.74833272;-2.63348900
-11.74333272;-3.19758800
-11.73833272;-3.19758800
-11.73333272;-3.57345000
-11.72833272;-3.00935000
-11.72333272;-3.00935000
-11.71833272;-2.82111200
-11.71333272;-2.63348900
-11.70833272;-2.63348900
-11.70333272;-2.63348900
-11.69833272;-2.25701300
-11.69333272;-2.44525100
-11.68833272;-3.00935000
-11.68333272;-2.06877400
-11.67833272;-2.06877400
-11.67333272;-2.63348900
-11.66833272;-2.63348900
-11.66333272;-2.63348900
-11.65833272;-2.63348900
-11.65333272;-2.25701300
-11.64833272;-2.06877400
-11.64333272;-2.44525100
-11.63833272;-2.06877400
-11.63333272;-2.06877400
-11.62833272;-2.44525100
-11.62333272;-2.25701300
-11.61833272;-1.12819900
-11.61333272;-2.06877400
-11.60833272;-1.88053600
-11.60333272;-3.57345000
-11.59833272;-2.25701300
-11.59333272;-2.63348900
-11.58833272;-2.06877400
-11.58333272;-2.06877400
-11.57833272;-1.69291300
-11.57333272;-1.31643700
-11.56833272;-1.69291300
-11.56333272;-1.88053600
-11.55833272;-1.50467500
-11.55333272;-1.69291300
-11.54833273;-1.12819900
-11.54333273;-1.69291300
-11.53833273;-4.51402500
-11.53333273;-2.06877400
-11.52833273;-1.88053600
-11.52333273;-1.69291300
-11.51833273;-1.31643700
-11.51333273;-1.31643700
-11.50833273;-0.93996060
-11.50333273;-0.37586120
-11.49833273;-1.12819900
-11.49333273;-0.56409940
-11.48833273;-0.37586120
-11.48333273;-0.93996060
-11.47833273;-0.37586120
-11.47333273;-0.37586120
-11.46833273;0.00000000
-11.46333273;0.00000000
-11.45833273;-0.37586120
-11.45333273;0.37586120
-11.44833273;0.00000000
-11.44333273;0.18762300
-11.43833273;0.56409940
-11.43333273;-0.18762300
-11.42833273;0.18762300
-11.42333273;0.56409940
-11.41833273;0.37586120
-11.41333273;0.37586120
-11.40833273;0.56409940
-11.40333273;0.56409940
-11.39833273;0.75233760
-11.39333273;1.50467500
-11.38833273;1.69291300
-11.38333273;1.88053600
-11.37833273;2.25701300
-11.37333273;2.82111200
-11.36833273;2.82111200
-11.36333273;3.19758800
-11.35833273;3.38582700
-11.35333273;3.38582700
-11.34833273;3.94992600
-11.34333273;4.70226400
-11.33833273;4.70226400
-11.33333273;5.07874000
-11.32833273;5.64283900
-11.32333273;6.01931600
-11.31833273;5.83107800
-11.31333273;5.64283900
-11.30833273;5.45460100
-11.30333273;5.26697800
-11.29833273;4.51402500
-11.29333273;4.32640200
-11.28833273;3.94992600
-11.28333273;3.00935000
-11.27833273;2.44525100
-11.27333273;2.06877400
-11.26833273;1.31643700
-11.26333273;1.50467500
-11.25833273;0.93996060
-11.25333273;1.12819900
-11.24833273;1.12819900
-11.24333273;0.75233760
-11.23833273;0.93996060
-11.23333273;1.12819900
-11.22833273;1.12819900
-11.22333273;2.06877400
-11.21833273;1.88053600
-11.21333273;2.44525100
-11.20833273;2.63348900
-11.20333273;3.76168800
-11.19833273;1.88053600
-11.19333273;2.25701300
-11.18833273;1.88053600
-11.18333273;1.69291300
-11.17833273;2.44525100
-11.17333273;1.31643700
-11.16833273;1.50467500
-11.16333273;2.06877400
-11.15833273;1.69291300
-11.15333274;2.63348900
-11.14833274;1.88053600
-11.14333274;1.88053600
-11.13833274;2.06877400
-11.13333274;2.25701300
-11.12833274;3.38582700
-11.12333274;3.76168800
-11.11833274;3.76168800
-11.11333274;4.51402500
-11.10833274;4.89050100
-11.10333274;5.26697800
-11.09833274;5.26697800
-11.09333274;5.07874000
-11.08833274;4.70226400
-11.08333274;4.70226400
-11.07833274;3.94992600
-11.07333274;3.57345000
-11.06833274;3.38582700
-11.06333274;2.63348900
-11.05833274;2.82111200
-11.05333274;1.88053600
-11.04833274;1.50467500
-11.04333274;1.88053600
-11.03833274;1.69291300
-11.03333274;2.06877400
-11.02833274;1.88053600
-11.02333274;2.06877400
-11.01833274;3.57345000
-11.01333274;1.88053600
-11.00833274;2.44525100
-11.00333274;1.88053600
-10.99833274;2.82111200
-10.99333274;2.82111200
-10.98833274;1.31643700
-10.98333274;1.31643700
-10.97833274;1.69291300
-10.97333274;2.06877400
-10.96833274;0.93996060
-10.96333274;0.18762300
-10.95833274;0.00000000
-10.95333274;0.00000000
-10.94833274;-0.75233760
-10.94333274;-0.18762300
-10.93833274;-0.56409940
-10.93333274;-0.75233760
-10.92833274;0.00000000
-10.92333274;-0.37586120
-10.91833274;0.18762300
-10.91333274;0.18762300
-10.90833274;0.75233760
-10.90333274;0.93996060
-10.89833274;0.56409940
-10.89333274;1.31643700
-10.88833274;1.50467500
-10.88333274;0.93996060
-10.87833274;1.12819900
-10.87333274;1.69291300
-10.86833274;2.06877400
-10.86333274;1.50467500
-10.85833274;1.12819900
-10.85333274;0.93996060
-10.84833274;1.50467500
-10.84333274;0.93996060
-10.83833274;0.56409940
-10.83333274;1.12819900
-10.82833274;0.93996060
-10.82333274;0.75233760
-10.81833274;0.93996060
-10.81333274;-0.37586120
-10.80833274;0.93996060
-10.80333274;1.50467500
-10.79833274;0.75233760
-10.79333274;0.75233760
-10.78833274;-0.37586120
-10.78333274;0.93996060
-10.77833274;0.56409940
-10.77333274;0.37586120
-10.76833274;0.56409940
-10.76333274;0.93996060
-10.75833275;0.93996060
-10.75333275;0.00000000
-10.74833275;0.37586120
-10.74333275;0.18762300
-10.73833275;-0.18762300
-10.73333275;0.00000000
-10.72833275;0.18762300
-10.72333275;0.18762300
-10.71833275;-0.18762300
-10.71333275;0.56409940
-10.70833275;0.18762300
-10.70333275;-0.18762300
-10.69833275;0.93996060
-10.69333275;0.93996060
-10.68833275;0.75233760
-10.68333275;0.56409940
-10.67833275;1.12819900
-10.67333275;0.93996060
-10.66833275;0.93996060
-10.66333275;0.37586120
-10.65833275;0.56409940
-10.65333275;0.93996060
-10.64833275;0.56409940
-10.64333275;0.93996060
-10.63833275;0.37586120
-10.63333275;0.56409940
-10.62833275;0.56409940
-10.62333275;0.37586120
-10.61833275;-0.37586120
-10.61333275;0.56409940
-10.60833275;0.37586120
-10.60333275;-1.31643700
-10.59833275;0.93996060
-10.59333275;0.18762300
-10.58833275;0.18762300
-10.58333275;0.37586120
-10.57833275;1.12819900
-10.57333275;1.88053600
-10.56833275;1.31643700
-10.56333275;1.12819900
-10.55833275;1.69291300
-10.55333275;1.88053600
-10.54833275;1.69291300
-10.54333275;1.50467500
-10.53833275;1.50467500
-10.53333275;1.50467500
-10.52833275;1.88053600
-10.52333275;1.50467500
-10.51833275;1.88053600
-10.51333275;0.93996060
-10.50833275;1.50467500
-10.50333275;1.69291300
-10.49833275;1.12819900
-10.49333275;1.50467500
-10.48833275;1.50467500
-10.48333275;1.88053600
-10.47833275;1.31643700
-10.47333275;1.12819900
-10.46833275;1.12819900
-10.46333275;1.12819900
-10.45833275;1.50467500
-10.45333275;1.88053600
-10.44833275;1.12819900
-10.44333275;1.31643700
-10.43833275;1.12819900
-10.43333275;1.69291300
-10.42833275;1.50467500
-10.42333275;1.31643700
-10.41833275;1.31643700
-10.41333275;2.06877400
-10.40833275;1.50467500
-10.40333275;3.00935000
-10.39833275;1.69291300
-10.39333275;2.44525100
-10.38833275;1.88053600
-10.38333275;2.25701300
-10.37833275;2.44525100
-10.37333275;2.44525100
-10.36833275;3.38582700
-10.36333275;3.00935000
-10.35833276;3.00935000
-10.35333276;2.63348900
-10.34833276;2.44525100
-10.34333276;2.82111200
-10.33833276;3.57345000
-10.33333276;2.82111200
-10.32833276;3.38582700
-10.32333276;3.57345000
-10.31833276;3.57345000
-10.31333276;3.38582700
-10.30833276;3.94992600
-10.30333276;3.76168800
-10.29833276;3.76168800
-10.29333276;4.70226400
-10.28833276;3.94992600
-10.28333276;4.32640200
-10.27833276;3.94992600
-10.27333276;4.13816400
-10.26833276;4.32640200
-10.26333276;4.51402500
-10.25833276;5.26697800
-10.25333276;4.89050100
-10.24833276;4.13816400
-10.24333276;4.70226400
-10.23833276;4.32640200
-10.23333276;4.70226400
-10.22833276;4.70226400
-10.22333276;4.13816400
-10.21833276;4.32640200
-10.21333276;3.94992600
-10.20833276;4.32640200
-10.20333276;2.63348900
-10.19833276;4.32640200
-10.19333276;3.00935000
-10.18833276;3.00935000
-10.18333276;2.82111200
-10.17833276;2.06877400
-10.17333276;1.88053600
-10.16833276;1.50467500
-10.16333276;1.12819900
-10.15833276;1.31643700
-10.15333276;0.93996060
-10.14833276;1.69291300
-10.14333276;1.12819900
-10.13833276;1.12819900
-10.13333276;1.12819900
-10.12833276;1.12819900
-10.12333276;0.93996060
-10.11833276;1.12819900
-10.11333276;1.88053600
-10.10833276;2.06877400
-10.10333276;1.88053600
-10.09833276;1.69291300
-10.09333276;2.06877400
-10.08833276;1.88053600
-10.08333276;2.82111200
-10.07833276;2.06877400
-10.07333276;2.44525100
-10.06833276;2.82111200
-10.06333276;4.89050100
-10.05833276;2.44525100
-10.05333276;2.44525100
-10.04833276;3.00935000
-10.04333276;3.00935000
-10.03833276;3.00935000
-10.03333276;2.63348900
-10.02833276;3.00935000
-10.02333276;3.38582700
-10.01833276;3.76168800
-10.01333276;3.57345000
-10.00833276;3.00935000
-10.00333276;4.13816400
-9.99833276;3.19758800
-9.99333276;3.38582700
-9.98833276;3.19758800
-9.98333276;2.63348900
-9.97833276;2.63348900
-9.97333276;1.69291300
-9.96833276;1.88053600
-9.96333277;1.50467500
