Zeit;Kanal A
(ms);(V)

-2,64009920;1,07406500
-2,63999520;1,02731300
-2,63989120;1,02731300
-2,63978720;0,98071480
-2,63968320;1,02731300
-2,63957920;0,98071480
-2,63947520;0,98071480
-2,63937120;1,02731300
-2,63926720;0,98071480
-2,63916320;0,98071480
-2,63905920;1,02731300
-2,63895520;1,02731300
-2,63885120;1,02731300
-2,63874720;0,98071480
-2,63864320;1,02731300
-2,63853920;0,98071480
-2,63843520;0,98071480
-2,63833120;1,02731300
-2,63822720;1,02731300
-2,63812320;0,98071480
-2,63801920;1,02731300
-2,63791520;0,98071480
-2,63781120;1,02731300
-2,63770720;1,02731300
-2,63760320;1,02731300
-2,63749920;1,02731300
-2,63739520;1,02731300
-2,63729120;0,98071480
-2,63718720;1,02731300
-2,63708320;0,98071480
-2,63697920;1,02731300
-2,63687520;1,02731300
-2,63677120;1,02731300
-2,63666720;0,98071480
-2,63656320;1,02731300
-2,63645920;1,02731300
-2,63635520;1,07406500
-2,63625120;1,02731300
-2,63614720;1,02731300
-2,63604320;0,98071480
-2,63593920;1,02731300
-2,63583520;1,02731300
-2,63573120;1,02731300
-2,63562720;0,98071480
-2,63552320;1,02731300
-2,63541920;0,98071480
-2,63531520;1,02731300
-2,63521120;0,98071480
-2,63510720;1,02731300
-2,63500320;0,98071480
-2,63489920;1,02731300
-2,63479520;1,02731300
-2,63469120;1,02731300
-2,63458720;0,98071480
-2,63448320;1,02731300
-2,63437920;0,98071480
-2,63427520;1,02731300
-2,63417120;0,98071480
-2,63406720;1,02731300
-2,63396320;1,02731300
-2,63385920;0,98071480
-2,63375520;0,98071480
-2,63365120;1,02731300
-2,63354720;1,02731300
-2,63344320;1,02731300
-2,63333920;1,02731300
-2,63323520;1,02731300
-2,63313120;1,02731300
-2,63302720;1,02731300
-2,63292320;1,02731300
-2,63281920;0,98071480
-2,63271520;1,02731300
-2,63261120;1,02731300
-2,63250720;0,98071480
-2,63240320;1,02731300
-2,63229920;1,02731300
-2,63219520;1,02731300
-2,63209120;0,98071480
-2,63198720;0,98071480
-2,63188320;0,98071480
-2,63177920;1,02731300
-2,63167520;0,98071480
-2,63157120;0,98071480
-2,63146720;0,98071480
-2,63136320;1,02731300
-2,63125920;0,98071480
-2,63115520;0,98071480
-2,63105120;1,02731300
-2,63094720;1,02731300
-2,63084320;0,98071480
-2,63073920;0,98071480
-2,63063520;0,98071480
-2,63053120;1,02731300
-2,63042720;0,98071480
-2,63032320;1,02731300
-2,63021920;1,02731300
-2,63011520;1,02731300
-2,63001120;1,02731300
-2,62990720;1,02731300
-2,62980320;1,02731300
-2,62969920;0,98071480
-2,62959520;0,98071480
-2,62949120;1,02731300
-2,62938720;0,98071480
-2,62928320;1,02731300
-2,62917920;1,02731300
-2,62907520;1,02731300
-2,62897120;0,98071480
-2,62886720;1,02731300
-2,62876320;0,98071480
-2,62865920;1,02731300
-2,62855520;0,98071480
-2,62845120;1,02731300
-2,62834720;0,98071480
-2,62824320;1,02731300
-2,62813920;1,02731300
-2,62803520;1,02731300
-2,62793120;1,02731300
-2,62782720;1,02731300
-2,62772320;1,02731300
-2,62761920;0,98071480
-2,62751520;0,98071480
-2,62741120;1,02731300
-2,62730720;0,98071480
-2,62720320;1,02731300
-2,62709920;1,02731300
-2,62699520;1,02731300
-2,62689120;0,98071480
-2,62678720;1,02731300
-2,62668320;0,98071480
-2,62657920;1,02731300
-2,62647520;0,98071480
-2,62637120;1,02731300
-2,62626720;1,02731300
-2,62616320;1,02731300
-2,62605920;1,02731300
-2,62595520;1,02731300
-2,62585120;1,02731300
-2,62574720;0,98071480
-2,62564320;0,98071480
-2,62553920;1,02731300
-2,62543520;1,02731300
-2,62533120;1,02731300
-2,62522720;1,02731300
-2,62512320;1,02731300
-2,62501920;0,98071480
-2,62491520;1,02731300
-2,62481120;0,98071480
-2,62470720;0,98071480
-2,62460320;0,98071480
-2,62449920;1,02731300
-2,62439520;1,02731300
-2,62429120;1,02731300
-2,62418720;0,98071480
-2,62408320;0,98071480
-2,62397920;1,02731300
-2,62387520;1,02731300
-2,62377120;0,98071480
-2,62366720;1,02731300
-2,62356320;1,02731300
-2,62345920;1,02731300
-2,62335520;0,98071480
-2,62325120;1,02731300
-2,62314720;0,98071480
-2,62304320;0,98071480
-2,62293920;0,98071480
-2,62283520;1,02731300
-2,62273120;0,98071480
-2,62262720;1,02731300
-2,62252320;1,02731300
-2,62241920;1,02731300
-2,62231520;0,98071480
-2,62221120;1,02731300
-2,62210720;1,02731300
-2,62200320;0,98071480
-2,62189920;1,02731300
-2,62179520;1,02731300
-2,62169120;0,98071480
-2,62158720;1,02731300
-2,62148320;1,02731300
-2,62137920;1,02731300
-2,62127520;1,02731300
-2,62117120;1,02731300
-2,62106720;0,98071480
-2,62096320;1,02731300
-2,62085920;0,98071480
-2,62075520;1,02731300
-2,62065120;0,98071480
-2,62054720;1,02731300
-2,62044320;0,98071480
-2,62033920;1,02731300
-2,62023520;0,98071480
-2,62013120;1,02731300
-2,62002720;1,02731300
-2,61992320;1,02731300
-2,61981920;0,98071480
-2,61971520;1,02731300
-2,61961120;0,98071480
-2,61950720;1,02731300
-2,61940320;0,98071480
-2,61929920;1,02731300
-2,61919520;1,02731300
-2,61909120;1,02731300
-2,61898720;0,98071480
-2,61888320;1,02731300
-2,61877920;0,98071480
-2,61867520;1,02731300
-2,61857120;0,98071480
-2,61846720;1,02731300
-2,61836320;0,98071480
-2,61825920;1,02731300
-2,61815520;0,98071480
-2,61805120;1,02731300
-2,61794720;1,02731300
-2,61784320;1,02731300
-2,61773920;0,98071480
-2,61763520;1,02731300
-2,61753120;0,98071480
-2,61742720;1,02731300
-2,61732320;0,98071480
-2,61721920;1,02731300
-2,61711520;1,02731300
-2,61701120;1,02731300
-2,61690720;0,98071480
-2,61680320;0,98071480
-2,61669920;0,98071480
-2,61659520;1,02731300
-2,61649120;0,98071480
-2,61638720;1,02731300
-2,61628320;0,98071480
-2,61617920;1,02731300
-2,61607520;0,98071480
-2,61597120;1,02731300
-2,61586720;1,02731300
-2,61576320;1,02731300
-2,61565920;0,98071480
-2,61555520;1,02731300
-2,61545120;1,02731300
-2,61534720;1,02731300
-2,61524320;1,02731300
-2,61513920;1,02731300
-2,61503520;1,02731300
-2,61493120;1,02731300
-2,61482720;0,98071480
-2,61472320;1,02731300
-2,61461920;0,98071480
-2,61451520;1,02731300
-2,61441120;1,02731300
-2,61430720;0,98071480
-2,61420320;1,02731300
-2,61409920;1,02731300
-2,61399520;0,98071480
-2,61389120;1,02731300
-2,61378720;1,02731300
-2,61368320;1,02731300
-2,61357920;1,02731300
-2,61347520;1,02731300
-2,61337120;1,02731300
-2,61326720;0,98071480
-2,61316320;0,98071480
-2,61305920;1,02731300
-2,61295520;0,98071480
-2,61285120;1,02731300
-2,61274720;1,02731300
-2,61264320;1,02731300
-2,61253920;0,98071480
-2,61243520;1,02731300
-2,61233120;1,02731300
-2,61222720;1,02731300
-2,61212320;0,98071480
-2,61201920;0,98071480
-2,61191520;0,98071480
-2,61181120;1,02731300
-2,61170720;0,98071480
-2,61160320;1,02731300
-2,61149920;0,98071480
-2,61139520;0,98071480
-2,61129120;0,98071480
-2,61118720;1,02731300
-2,61108320;0,98071480
-2,61097920;1,02731300
-2,61087520;0,98071480
-2,61077120;1,02731300
-2,61066720;0,98071480
-2,61056320;1,02731300
-2,61045920;1,02731300
-2,61035520;1,02731300
-2,61025120;1,02731300
-2,61014720;1,02731300
-2,61004320;1,02731300
-2,60993920;1,02731300
-2,60983520;1,02731300
-2,60973120;1,02731300
-2,60962720;1,02731300
-2,60952320;1,02731300
-2,60941920;0,98071480
-2,60931520;1,02731300
-2,60921120;1,02731300
-2,60910720;0,98071480
-2,60900320;1,02731300
-2,60889920;1,02731300
-2,60879520;0,98071480
-2,60869120;1,02731300
-2,60858720;1,02731300
-2,60848320;1,02731300
-2,60837920;0,98071480
-2,60827520;1,02731300
-2,60817120;1,02731300
-2,60806720;1,02731300
-2,60796320;0,98071480
-2,60785920;1,02731300
-2,60775520;0,98071480
-2,60765120;0,98071480
-2,60754720;1,02731300
-2,60744320;1,02731300
-2,60733920;0,98071480
-2,60723520;1,02731300
-2,60713120;0,98071480
-2,60702720;1,02731300
-2,60692320;0,98071480
-2,60681920;0,98071480
-2,60671520;0,98071480
-2,60661120;1,02731300
-2,60650720;0,98071480
-2,60640320;1,02731300
-2,60629920;1,02731300
-2,60619520;0,98071480
-2,60609120;0,98071480
-2,60598720;1,02731300
-2,60588320;1,02731300
-2,60577920;1,02731300
-2,60567520;1,02731300
-2,60557120;1,02731300
-2,60546720;0,98071480
-2,60536320;1,02731300
-2,60525920;0,98071480
-2,60515520;1,02731300
-2,60505120;0,98071480
-2,60494720;1,02731300
-2,60484320;1,02731300
-2,60473920;1,02731300
-2,60463520;0,98071480
-2,60453120;1,02731300
-2,60442720;1,02731300
-2,60432320;1,02731300
-2,60421920;0,98071480
-2,60411520;1,02731300
-2,60401120;1,02731300
-2,60390720;1,02731300
-2,60380320;0,98071480
-2,60369920;1,02731300
-2,60359520;0,98071480
-2,60349120;1,02731300
-2,60338720;1,02731300
-2,60328320;0,98071480
-2,60317920;0,98071480
-2,60307520;0,98071480
-2,60297120;0,98071480
-2,60286720;0,98071480
-2,60276320;0,98071480
-2,60265920;0,98071480
-2,60255520;1,02731300
-2,60245120;1,02731300
-2,60234720;1,02731300
-2,60224320;1,02731300
-2,60213920;1,02731300
-2,60203520;0,98071480
-2,60193120;0,98071480
-2,60182720;1,02731300
-2,60172320;1,02731300
-2,60161920;1,02731300
-2,60151520;0,98071480
-2,60141120;1,02731300
-2,60130720;0,98071480
-2,60120320;0,98071480
-2,60109920;1,02731300
-2,60099520;1,02731300
-2,60089120;0,98071480
-2,60078720;1,02731300
-2,60068320;1,02731300
-2,60057920;1,02731300
-2,60047520;1,02731300
-2,60037120;1,02731300
-2,60026720;1,02731300
-2,60016320;1,02731300
-2,60005920;1,02731300
-2,59995520;1,02731300
-2,59985120;0,98071480
-2,59974720;1,02731300
-2,59964320;0,98071480
-2,59953920;1,02731300
-2,59943520;1,02731300
-2,59933120;1,02731300
-2,59922720;0,98071480
-2,59912320;1,02731300
-2,59901920;0,98071480
-2,59891520;1,02731300
-2,59881120;0,98071480
-2,59870720;1,02731300
-2,59860320;1,02731300
-2,59849920;0,98071480
-2,59839520;1,02731300
-2,59829120;1,02731300
-2,59818720;1,02731300
-2,59808320;1,02731300
-2,59797921;0,98071480
-2,59787521;1,02731300
-2,59777121;0,98071480
-2,59766721;0,98071480
-2,59756321;0,98071480
-2,59745921;1,02731300
-2,59735521;1,02731300
-2,59725121;1,02731300
-2,59714721;1,02731300
-2,59704321;1,02731300
-2,59693921;0,98071480
-2,59683521;1,02731300
-2,59673121;1,02731300
-2,59662721;0,98071480
-2,59652321;0,98071480
-2,59641921;1,02731300
-2,59631521;1,02731300
-2,59621121;1,02731300
-2,59610721;1,02731300
-2,59600321;1,02731300
-2,59589921;0,98071480
-2,59579521;0,98071480
-2,59569121;1,02731300
-2,59558721;1,02731300
-2,59548321;1,02731300
-2,59537921;1,02731300
-2,59527521;0,98071480
-2,59517121;0,98071480
-2,59506721;0,98071480
-2,59496321;1,02731300
-2,59485921;1,02731300
-2,59475521;1,02731300
-2,59465121;1,02731300
-2,59454721;1,02731300
-2,59444321;1,02731300
-2,59433921;1,07406500
-2,59423521;1,02731300
-2,59413121;1,02731300
-2,59402721;1,02731300
-2,59392321;1,02731300
-2,59381921;0,98071480
-2,59371521;1,02731300
-2,59361121;0,98071480
-2,59350721;1,02731300
-2,59340321;1,02731300
-2,59329921;1,02731300
-2,59319521;1,02731300
-2,59309121;0,98071480
-2,59298721;1,02731300
-2,59288321;1,02731300
-2,59277921;0,98071480
-2,59267521;1,02731300
-2,59257121;0,98071480
-2,59246721;1,02731300
-2,59236321;0,98071480
-2,59225921;1,02731300
-2,59215521;0,98071480
-2,59205121;1,02731300
-2,59194721;0,98071480
-2,59184321;1,02731300
-2,59173921;0,98071480
-2,59163521;1,02731300
-2,59153121;0,98071480
-2,59142721;1,02731300
-2,59132321;1,02731300
-2,59121921;1,02731300
-2,59111521;1,02731300
-2,59101121;1,02731300
-2,59090721;1,02731300
-2,59080321;1,02731300
-2,59069921;0,98071480
-2,59059521;1,02731300
-2,59049121;1,02731300
-2,59038721;1,02731300
-2,59028321;1,02731300
-2,59017921;1,02731300
-2,59007521;1,02731300
-2,58997121;0,98071480
-2,58986721;0,98071480
-2,58976321;0,98071480
-2,58965921;0,98071480
-2,58955521;0,98071480
-2,58945121;0,98071480
-2,58934721;1,02731300
-2,58924321;1,02731300
-2,58913921;0,98071480
-2,58903521;1,02731300
-2,58893121;1,02731300
-2,58882721;0,98071480
-2,58872321;1,02731300
-2,58861921;0,98071480
-2,58851521;1,02731300
-2,58841121;1,02731300
-2,58830721;1,02731300
-2,58820321;0,98071480
-2,58809921;1,02731300
-2,58799521;1,02731300
-2,58789121;0,98071480
-2,58778721;0,98071480
-2,58768321;0,98071480
-2,58757921;0,98071480
-2,58747521;1,02731300
-2,58737121;0,98071480
-2,58726721;1,02731300
-2,58716321;0,98071480
-2,58705921;1,02731300
-2,58695521;0,98071480
-2,58685121;1,02731300
-2,58674721;1,02731300
-2,58664321;1,02731300
-2,58653921;0,98071480
-2,58643521;1,02731300
-2,58633121;0,98071480
-2,58622721;1,02731300
-2,58612321;1,02731300
-2,58601921;1,02731300
-2,58591521;0,98071480
-2,58581121;1,02731300
-2,58570721;0,98071480
-2,58560321;1,02731300
-2,58549921;1,02731300
-2,58539521;1,02731300
-2,58529121;0,98071480
-2,58518721;1,02731300
-2,58508321;0,98071480
-2,58497921;0,98071480
-2,58487521;0,98071480
-2,58477121;1,02731300
-2,58466721;0,98071480
-2,58456321;1,02731300
-2,58445921;0,98071480
-2,58435521;0,98071480
-2,58425121;1,02731300
-2,58414721;1,02731300
-2,58404321;0,98071480
-2,58393921;1,02731300
-2,58383521;0,98071480
-2,58373121;1,02731300
-2,58362721;0,98071480
-2,58352321;1,02731300
-2,58341921;0,98071480
-2,58331521;1,02731300
-2,58321121;0,98071480
-2,58310721;1,02731300
-2,58300321;1,02731300
-2,58289921;1,02731300
-2,58279521;0,98071480
-2,58269121;1,02731300
-2,58258721;0,98071480
-2,58248321;1,02731300
-2,58237921;0,98071480
-2,58227521;1,02731300
-2,58217121;1,02731300
-2,58206721;1,02731300
-2,58196321;0,98071480
-2,58185921;0,98071480
-2,58175521;0,98071480
-2,58165121;1,02731300
-2,58154721;0,98071480
-2,58144321;1,02731300
-2,58133921;1,02731300
-2,58123521;1,02731300
-2,58113121;0,98071480
-2,58102721;1,02731300
-2,58092321;1,02731300
-2,58081921;1,02731300
-2,58071521;0,98071480
-2,58061121;1,02731300
-2,58050721;1,02731300
-2,58040321;1,02731300
-2,58029921;0,98071480
-2,58019521;1,02731300
-2,58009121;1,02731300
-2,57998721;1,02731300
-2,57988321;0,98071480
-2,57977921;1,02731300
-2,57967521;1,02731300
-2,57957121;1,02731300
-2,57946721;0,98071480
-2,57936321;1,02731300
-2,57925921;1,02731300
-2,57915521;1,02731300
-2,57905121;1,02731300
-2,57894721;1,02731300
-2,57884321;1,02731300
-2,57873921;1,02731300
-2,57863521;1,02731300
-2,57853121;0,98071480
-2,57842721;0,98071480
-2,57832321;1,02731300
-2,57821921;1,02731300
-2,57811521;1,02731300
-2,57801121;0,98071480
-2,57790721;1,02731300
-2,57780321;0,98071480
-2,57769921;1,02731300
-2,57759521;0,98071480
-2,57749121;0,98071480
-2,57738721;0,98071480
-2,57728321;1,02731300
-2,57717921;1,02731300
-2,57707521;0,98071480
-2,57697121;1,02731300
-2,57686721;1,02731300
-2,57676321;0,98071480
-2,57665921;1,02731300
-2,57655521;0,98071480
-2,57645121;1,02731300
-2,57634721;0,98071480
-2,57624321;0,98071480
-2,57613921;1,02731300
-2,57603521;1,02731300
-2,57593121;1,02731300
-2,57582721;1,02731300
-2,57572321;1,02731300
-2,57561921;1,02731300
-2,57551521;0,98071480
-2,57541121;1,02731300
-2,57530721;0,98071480
-2,57520321;0,98071480
-2,57509921;1,02731300
-2,57499521;0,98071480
-2,57489121;1,02731300
-2,57478721;1,02731300
-2,57468321;0,98071480
-2,57457921;1,02731300
-2,57447521;1,02731300
-2,57437121;0,98071480
-2,57426721;0,98071480
-2,57416321;1,02731300
-2,57405921;0,98071480
-2,57395521;1,02731300
-2,57385121;1,02731300
-2,57374721;1,02731300
-2,57364321;0,98071480
-2,57353921;1,02731300
-2,57343521;1,12081700
-2,57333121;0,84061270
-2,57322721;1,02731300
-2,57312321;1,02731300
-2,57301921;0,98071480
-2,57291521;1,02731300
-2,57281121;0,98071480
-2,57270721;1,02731300
-2,57260321;0,98071480
-2,57249921;1,02731300
-2,57239521;1,02731300
-2,57229121;1,02731300
-2,57218721;0,98071480
-2,57208321;1,02731300
-2,57197921;1,02731300
-2,57187521;1,02731300
-2,57177121;0,98071480
-2,57166721;1,02731300
-2,57156321;1,02731300
-2,57145921;1,02731300
-2,57135521;1,02731300
-2,57125121;1,02731300
-2,57114721;1,02731300
-2,57104321;1,02731300
-2,57093921;0,98071480
-2,57083521;1,02731300
-2,57073121;0,98071480
-2,57062721;1,02731300
-2,57052321;0,98071480
-2,57041921;0,98071480
-2,57031521;0,98071480
-2,57021121;1,12081700
-2,57010721;1,07406500
-2,57000321;0,93396280
-2,56989921;1,02731300
-2,56979521;1,02731300
-2,56969121;0,98071480
-2,56958721;1,02731300
-2,56948321;0,98071480
-2,56937921;1,02731300
-2,56927521;1,02731300
-2,56917121;1,02731300
-2,56906721;0,98071480
-2,56896321;1,02731300
-2,56885921;0,98071480
-2,56875521;1,02731300
-2,56865121;0,98071480
-2,56854721;1,02731300
-2,56844321;1,02731300
-2,56833921;1,02731300
-2,56823521;0,98071480
-2,56813121;1,02731300
-2,56802721;1,02731300
-2,56792321;1,02731300
-2,56781921;1,02731300
-2,56771521;1,07406500
-2,56761121;0,98071480
-2,56750721;1,02731300
-2,56740321;0,98071480
-2,56729921;1,02731300
-2,56719521;0,98071480
-2,56709121;1,02731300
-2,56698721;0,98071480
-2,56688321;0,98071480
-2,56677921;0,98071480
-2,56667521;1,02731300
-2,56657121;1,02731300
-2,56646721;1,02731300
-2,56636321;0,98071480
-2,56625921;1,02731300
-2,56615521;1,02731300
-2,56605121;1,02731300
-2,56594721;1,02731300
-2,56584321;1,02731300
-2,56573921;1,16741500
-2,56563521;1,02731300
-2,56553121;0,98071480
-2,56542721;1,02731300
-2,56532321;0,98071480
-2,56521921;1,02731300
-2,56511521;0,98071480
-2,56501121;0,98071480
-2,56490721;0,98071480
-2,56480321;1,02731300
-2,56469921;0,98071480
-2,56459521;0,98071480
-2,56449121;0,98071480
-2,56438721;0,98071480
-2,56428321;0,98071480
-2,56417921;1,02731300
-2,56407521;0,98071480
-2,56397121;1,02731300
-2,56386721;0,98071480
-2,56376321;1,02731300
-2,56365921;1,02731300
-2,56355521;0,88721080
-2,56345121;1,12081700
-2,56334721;1,02731300
-2,56324321;0,98071480
-2,56313921;1,02731300
-2,56303521;0,98071480
-2,56293121;1,02731300
-2,56282721;0,98071480
-2,56272321;1,02731300
-2,56261921;0,98071480
-2,56251521;0,98071480
-2,56241121;1,02731300
-2,56230721;0,98071480
-2,56220321;0,98071480
-2,56209921;1,02731300
-2,56199521;0,98071480
-2,56189121;1,02731300
-2,56178721;0,98071480
-2,56168321;1,02731300
-2,56157921;1,02731300
-2,56147521;1,02731300
-2,56137121;1,16741500
-2,56126721;0,93396280
-2,56116321;1,02731300
-2,56105921;1,02731300
-2,56095521;0,98071480
-2,56085121;1,02731300
-2,56074721;0,98071480
-2,56064321;1,02731300
-2,56053921;1,02731300
-2,56043521;0,98071480
-2,56033121;0,98071480
-2,56022721;0,98071480
-2,56012321;0,93396280
-2,56001921;1,02731300
-2,55991521;0,98071480
-2,55981121;0,98071480
-2,55970721;1,02731300
-2,55960321;1,02731300
-2,55949921;0,98071480
-2,55939521;1,02731300
-2,55929121;0,98071480
-2,55918721;1,02731300
-2,55908321;1,02731300
-2,55897921;0,93396280
-2,55887521;1,02731300
-2,55877121;1,02731300
-2,55866721;1,02731300
-2,55856321;1,02731300
-2,55845921;0,98071480
-2,55835521;1,02731300
-2,55825121;0,98071480
-2,55814721;0,98071480
-2,55804321;0,98071480
-2,55793921;1,02731300
-2,55783521;0,98071480
-2,55773121;0,98071480
-2,55762721;0,98071480
-2,55752321;1,02731300
-2,55741921;0,98071480
-2,55731521;1,02731300
-2,55721121;0,98071480
-2,55710721;1,02731300
-2,55700321;1,02731300
-2,55689921;0,98071480
-2,55679521;1,07406500
-2,55669121;0,98071480
-2,55658721;1,02731300
-2,55648321;1,02731300
-2,55637921;1,02731300
-2,55627521;1,02731300
-2,55617121;1,02731300
-2,55606721;1,02731300
-2,55596321;0,98071480
-2,55585921;1,02731300
-2,55575521;0,98071480
-2,55565121;1,02731300
-2,55554721;0,98071480
-2,55544321;1,02731300
-2,55533921;0,98071480
-2,55523521;1,02731300
-2,55513121;0,98071480
-2,55502721;1,02731300
-2,55492321;0,98071480
-2,55481921;1,02731300
-2,55471521;1,16741500
-2,55461121;0,98071480
-2,55450721;0,98071480
-2,55440321;1,07406500
-2,55429921;1,02731300
-2,55419521;1,02731300
-2,55409121;0,98071480
-2,55398721;1,02731300
-2,55388321;0,98071480
-2,55377921;1,02731300
-2,55367521;0,98071480
-2,55357121;1,02731300
-2,55346721;0,98071480
-2,55336321;1,02731300
-2,55325921;1,02731300
-2,55315521;1,02731300
-2,55305121;0,98071480
-2,55294721;1,02731300
-2,55284321;1,02731300
-2,55273921;1,02731300
-2,55263521;1,02731300
-2,55253121;1,02731300
-2,55242721;1,07406500
-2,55232321;0,98071480
-2,55221921;0,98071480
-2,55211521;1,02731300
-2,55201121;1,02731300
-2,55190721;1,02731300
-2,55180321;0,98071480
-2,55169921;1,02731300
-2,55159521;0,98071480
-2,55149121;1,02731300
-2,55138721;0,98071480
-2,55128321;1,02731300
-2,55117921;0,98071480
-2,55107521;1,02731300
-2,55097121;0,98071480
-2,55086721;1,02731300
-2,55076321;0,98071480
-2,55065921;1,02731300
-2,55055521;1,02731300
-2,55045121;1,02731300
-2,55034721;0,88721080
-2,55024321;1,12081700
-2,55013921;0,98071480
-2,55003521;1,02731300
-2,54993121;1,02731300
-2,54982721;1,02731300
-2,54972321;0,98071480
-2,54961921;1,02731300
-2,54951521;0,98071480
-2,54941121;1,02731300
-2,54930721;0,98071480
-2,54920321;1,02731300
-2,54909921;0,98071480
-2,54899521;0,98071480
-2,54889121;1,02731300
-2,54878721;1,02731300
-2,54868321;1,02731300
-2,54857921;1,02731300
-2,54847521;0,98071480
-2,54837121;1,02731300
-2,54826721;1,02731300
-2,54816321;1,07406500
-2,54805921;0,93396280
-2,54795521;1,07406500
-2,54785121;1,02731300
-2,54774721;1,02731300
-2,54764321;0,98071480
-2,54753921;0,98071480
-2,54743521;0,98071480
-2,54733121;1,02731300
-2,54722721;0,98071480
-2,54712321;1,02731300
-2,54701921;0,98071480
-2,54691521;1,02731300
-2,54681121;0,98071480
-2,54670721;0,98071480
-2,54660321;1,02731300
-2,54649921;1,02731300
-2,54639521;0,98071480
-2,54629121;1,02731300
-2,54618721;1,02731300
-2,54608321;1,07406500
-2,54597921;1,07406500
-2,54587521;0,93396280
-2,54577121;1,02731300
-2,54566721;1,02731300
-2,54556321;1,02731300
-2,54545921;0,98071480
-2,54535521;0,98071480
-2,54525121;1,02731300
-2,54514721;0,98071480
-2,54504321;1,02731300
-2,54493921;1,02731300
-2,54483521;1,02731300
-2,54473121;0,98071480
-2,54462721;1,02731300
-2,54452321;0,98071480
-2,54441921;1,02731300
-2,54431521;0,98071480
-2,54421121;1,02731300
-2,54410721;0,98071480
-2,54400321;1,02731300
-2,54389921;0,98071480
-2,54379521;0,93396280
-2,54369121;1,07406500
-2,54358721;0,98071480
-2,54348321;0,98071480
-2,54337921;1,02731300
-2,54327521;1,02731300
-2,54317121;1,02731300
-2,54306721;0,98071480
-2,54296321;1,02731300
-2,54285921;0,98071480
-2,54275521;0,98071480
-2,54265121;0,98071480
-2,54254721;1,02731300
-2,54244321;0,98071480
-2,54233921;0,98071480
-2,54223521;1,02731300
-2,54213121;1,02731300
-2,54202721;0,98071480
-2,54192321;0,98071480
-2,54181921;0,98071480
-2,54171521;1,02731300
-2,54161121;1,07406500
-2,54150721;0,93396280
-2,54140321;1,02731300
-2,54129921;1,02731300
-2,54119521;1,02731300
-2,54109121;1,02731300
-2,54098721;0,98071480
-2,54088321;1,02731300
-2,54077921;0,98071480
-2,54067521;0,98071480
-2,54057121;0,98071480
-2,54046721;0,98071480
-2,54036321;0,98071480
-2,54025921;1,02731300
-2,54015521;1,02731300
-2,54005121;1,02731300
-2,53994721;0,98071480
-2,53984321;1,02731300
-2,53973921;0,98071480
-2,53963521;1,02731300
-2,53953121;1,02731300
-2,53942721;1,16741500
-2,53932321;0,98071480
-2,53921921;0,98071480
-2,53911521;1,02731300
-2,53901121;1,02731300
-2,53890721;0,98071480
-2,53880321;1,02731300
-2,53869921;0,98071480
-2,53859521;1,02731300
-2,53849121;0,98071480
-2,53838721;1,02731300
-2,53828321;0,98071480
-2,53817921;1,02731300
-2,53807521;1,02731300
-2,53797121;1,02731300
-2,53786721;0,98071480
-2,53776321;1,02731300
-2,53765921;0,98071480
-2,53755521;1,02731300
-2,53745121;1,02731300
-2,53734721;1,02731300
-2,53724321;1,02731300
-2,53713921;1,12081700
-2,53703521;0,98071480
-2,53693121;1,02731300
-2,53682721;0,98071480
-2,53672321;1,02731300
-2,53661921;0,98071480
-2,53651521;1,02731300
-2,53641121;1,02731300
-2,53630721;1,02731300
-2,53620321;0,98071480
-2,53609921;1,02731300
-2,53599521;0,98071480
-2,53589121;0,98071480
-2,53578721;1,02731300
-2,53568321;1,02731300
-2,53557921;1,02731300
-2,53547521;0,98071480
-2,53537121;0,98071480
-2,53526721;1,02731300
-2,53516321;0,98071480
-2,53505921;1,12081700
-2,53495521;0,93396280
-2,53485121;1,07406500
-2,53474721;0,98071480
-2,53464321;1,02731300
-2,53453921;1,02731300
-2,53443521;1,02731300
-2,53433121;0,98071480
-2,53422721;1,02731300
-2,53412321;0,98071480
-2,53401921;1,02731300
-2,53391521;0,98071480
-2,53381121;1,02731300
-2,53370721;0,98071480
-2,53360321;1,02731300
-2,53349921;1,02731300
-2,53339521;1,02731300
-2,53329121;0,98071480
-2,53318721;1,02731300
-2,53308321;0,98071480
-2,53297921;1,02731300
-2,53287521;0,98071480
-2,53277121;1,02731300
-2,53266721;1,02731300
-2,53256321;0,98071480
-2,53245921;1,02731300
-2,53235521;0,98071480
-2,53225121;1,02731300
-2,53214721;1,02731300
-2,53204321;0,98071480
-2,53193921;1,02731300
-2,53183521;1,02731300
-2,53173121;1,02731300
-2,53162721;0,98071480
-2,53152321;1,02731300
-2,53141921;1,02731300
-2,53131521;1,02731300
-2,53121121;1,02731300
-2,53110721;1,02731300
-2,53100321;0,98071480
-2,53089921;1,02731300
-2,53079521;0,98071480
-2,53069121;1,16741500
-2,53058721;0,93396280
-2,53048321;1,07406500
-2,53037921;1,02731300
-2,53027521;1,02731300
-2,53017121;1,02731300
-2,53006721;1,02731300
-2,52996321;0,98071480
-2,52985921;1,02731300
-2,52975521;0,98071480
-2,52965121;1,02731300
-2,52954721;0,98071480
-2,52944321;1,02731300
-2,52933921;1,02731300
-2,52923521;0,98071480
-2,52913121;1,02731300
-2,52902721;0,98071480
-2,52892321;1,02731300
-2,52881921;1,02731300
-2,52871521;0,98071480
-2,52861121;1,02731300
-2,52850721;1,07406500
-2,52840321;1,12081700
